issue_id,category,status,source_file,line,old_number_or_claim,reason,replacement_or_required_action,evidence_new,source_sha256,source_snapshot
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,../jornada 6x1/50-paper/pontes-carlin-soskice.md,102,- Ingerir cap. 16 em profundidade para completar [[growth-accounting-ptf]] com números históricos brasileiros.,"Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,e760efce3c822a6a8703c5da671489d938bcc5baa1b3c274a58ddcdf7f3d27a8,
EMPLOYMENT_ACCOUNTING,Contabilidade formal versus total,revisao_exigida,data_final/calibration_targets.csv,2,"INF_AGG,Informality rate (aggregate),0.37799999999999995,proportion,""PNAD Continua Trimestral, Tabela 4093, IBGE"",Taxa de informalidade (v12466),Avg last 4 quarters: 37.8%; Latest: 37.6%","37,7% resulta de tratar59%/41% formais como participações totais.","Com os mesmos inputs hipotéticos59%/41% e50%/20%, aplicar s_total proporcional a s_formal/(1-i): agregado40,9158050%. Isso é teste contábil, não taxa PNAD.",src/model/groups.py; tests/test_model.py,12d9625bafa72d1fbf5c762225ee9c9c12ef1fe6591ff6dc82091252b23a5a44,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_final\calibration_targets.csv
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,data_final/calibration_targets.csv,2,"INF_AGG,Informality rate (aggregate),0.37799999999999995,proportion,""PNAD Continua Trimestral, Tabela 4093, IBGE"",Taxa de informalidade (v12466),Avg last 4 quarters: 37.8%; Latest: 37.6%","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,12d9625bafa72d1fbf5c762225ee9c9c12ef1fe6591ff6dc82091252b23a5a44,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_final\calibration_targets.csv
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,data_final/calibration_targets.csv,3,"INF_SMALL,""Informality rate (small firms, <=49 employees)"",0.5,proportion,PNAD Continua / RAIS cross-reference,Estimated from position in occupation x firm size,Target for wedge calibration (tau_S)","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,12d9625bafa72d1fbf5c762225ee9c9c12ef1fe6591ff6dc82091252b23a5a44,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_final\calibration_targets.csv
WEDGES,Cunhas e normalização,revisao_exigida,data_final/calibration_targets.csv,3,"INF_SMALL,""Informality rate (small firms, <=49 employees)"",0.5,proportion,PNAD Continua / RAIS cross-reference,Estimated from position in occupation x firm size,Target for wedge calibration (tau_S)",Uma informalidade-alvo não identifica separadamente tau e pi; gamma não é alíquota observada CLT/FGTS.,"Declarar tau>=0,pi>=0,tau*pi=0 e tau-pi*NI=MP_NF-MP_NI no baseline; recalibrar valores da tabela; gamma permanece hipótese de ajuste.",src/model/calibration.py; docs/AUDITORIA_NUCLEO.md,12d9625bafa72d1fbf5c762225ee9c9c12ef1fe6591ff6dc82091252b23a5a44,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_final\calibration_targets.csv
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,data_final/calibration_targets.csv,4,"INF_LARGE,""Informality rate (large firms, 50+ employees)"",0.2,proportion,PNAD Continua / RAIS cross-reference,Estimated from position in occupation x firm size,Target for wedge calibration (tau_L)","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,12d9625bafa72d1fbf5c762225ee9c9c12ef1fe6591ff6dc82091252b23a5a44,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_final\calibration_targets.csv
RAIS_SHARES,Participação formal por porte,revisao_exigida,data_final/calibration_targets.csv,5,"SHARE_SMALL,Small firms employment share (formal sector),0.59,proportion,""RAIS 2022, Ministerio do Trabalho"",Share of formal employment in firms with <=49 employees,""RAIS-based, formal employment only (not PNAD all-workers)""",59% para pequenas; subcategorias13%+19%=32%; nenhuma coincide com fonte oficial2022.,"RAIS2022: 20.793.602/52.790.864=39,3886374% de vínculos ativos em estabelecimentos de1–49; complemento60,6113626%. Não confundir com pessoas ou empresa consolidada.",data_intermediate/reprocessed/rais_targets.json; fonte MTE TABELA2 C87:D95,12d9625bafa72d1fbf5c762225ee9c9c12ef1fe6591ff6dc82091252b23a5a44,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_final\calibration_targets.csv
WEDGES,Cunhas e normalização,revisao_exigida,data_final/calibration_targets.csv,7,"GAMMA_F_SMALL,Formal cost wedge (small firms),0.12,proportion,Payroll legislation + calibration,Effective marginal cost of formalization for small firms,Calibrated to reproduce INF_SMALL via wedge bisection",Uma informalidade-alvo não identifica separadamente tau e pi; gamma não é alíquota observada CLT/FGTS.,"Declarar tau>=0,pi>=0,tau*pi=0 e tau-pi*NI=MP_NF-MP_NI no baseline; recalibrar valores da tabela; gamma permanece hipótese de ajuste.",src/model/calibration.py; docs/AUDITORIA_NUCLEO.md,12d9625bafa72d1fbf5c762225ee9c9c12ef1fe6591ff6dc82091252b23a5a44,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_final\calibration_targets.csv
WEDGES,Cunhas e normalização,revisao_exigida,data_final/calibration_targets.csv,8,"GAMMA_F_LARGE,Formal cost wedge (large firms),0.03,proportion,Payroll legislation + calibration,Effective marginal cost of formalization for large firms,Calibrated to reproduce INF_LARGE via wedge bisection",Uma informalidade-alvo não identifica separadamente tau e pi; gamma não é alíquota observada CLT/FGTS.,"Declarar tau>=0,pi>=0,tau*pi=0 e tau-pi*NI=MP_NF-MP_NI no baseline; recalibrar valores da tabela; gamma permanece hipótese de ajuste.",src/model/calibration.py; docs/AUDITORIA_NUCLEO.md,12d9625bafa72d1fbf5c762225ee9c9c12ef1fe6591ff6dc82091252b23a5a44,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_final\calibration_targets.csv
ALPHA_GOLLIN,Parcela de capital,revisao_exigida,data_final/calibration_targets.csv,9,"ALPHA,Capital share (Gollin-adjusted),0.35,proportion,""PWT labor-share evidence + Gollin (2002, JPE)"",""labsh_raw=0.578, alpha_raw=0.422"",Gollin correction for self-employment income",alpha=.35 é atribuída a ajustePWT/Gollin sem fórmula executável/insumos que levem labsh=.578 ao valor.,"Identificar .35 como hipótese enquanto ajuste não for reconstituído; se chamar estimativaGollin, apresentar equação e componentes observados por ano/universo.",data_intermediate/pwt_targets.json; data_final/calibration_targets.csv,12d9625bafa72d1fbf5c762225ee9c9c12ef1fe6591ff6dc82091252b23a5a44,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_final\calibration_targets.csv
CAPITAL,Capital endógeno não modelado,revisao_exigida,data_final/calibration_targets.csv,9,"ALPHA,Capital share (Gollin-adjusted),0.35,proportion,""PWT labor-share evidence + Gollin (2002, JPE)"",""labsh_raw=0.578, alpha_raw=0.422"",Gollin correction for self-employment income","Redução1–2p.p.,1,5p.p. e horizonte3–5anos não decorrem do modelo deK fixo; fórmula de elasticidade não fecha equilíbrio de investimento.",Retirar números e afirmação de resposta endógena prevista. TratarK exógeno em sensibilidade ou adicionar equações de demanda/estoque/custo de uso/depreciação e horizonte.,src/model/production.py; src/model/simulation.py,12d9625bafa72d1fbf5c762225ee9c9c12ef1fe6591ff6dc82091252b23a5a44,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_final\calibration_targets.csv
ALPHA_GOLLIN,Parcela de capital,revisao_exigida,data_final/calibration_targets.csv,10,"LABSH_RAW,Labor share (PWT raw),0.578,proportion,""PWT labor-share evidence, Brazil, 2019"",labsh variable from PWT,Before Gollin adjustment",alpha=.35 é atribuída a ajustePWT/Gollin sem fórmula executável/insumos que levem labsh=.578 ao valor.,"Identificar .35 como hipótese enquanto ajuste não for reconstituído; se chamar estimativaGollin, apresentar equação e componentes observados por ano/universo.",data_intermediate/pwt_targets.json; data_final/calibration_targets.csv,12d9625bafa72d1fbf5c762225ee9c9c12ef1fe6591ff6dc82091252b23a5a44,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_final\calibration_targets.csv
HOURS_SOURCE,Fonte e conceito de horas,revisao_exigida,data_final/calibration_targets.csv,11,"THETA_36,Hours bin weight: <=36h workers,0.085,proportion,""DIEESE 2024, Table 7 contracted-hours distribution"",Share of formal workers assigned to 36h bin,Mapped from DIEESE <=39h category; mapping documented in paper/tex/online_appendix.tex",Pesos .085/.269/.646 atribuídos a DIEESE/Table7 sem tabela verificável; V4039 habitual não mede horas contratadas.,"Manter pesos legados identificados como hipótese. PNAD: habitualV4039, efetivaV4039C, sem substituir por contratada. Principal mantém habitual integral; topcode44 é cenário separado.",data_intermediate/reprocessed/pnad_targets.json; data_intermediate/reprocessed/rais_targets.json,12d9625bafa72d1fbf5c762225ee9c9c12ef1fe6591ff6dc82091252b23a5a44,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_final\calibration_targets.csv
HOURS_SOURCE,Fonte e conceito de horas,revisao_exigida,data_final/calibration_targets.csv,12,"THETA_40,Hours bin weight: 40h workers,0.269,proportion,""DIEESE 2024, Table 7 contracted-hours distribution"",Share of formal workers assigned to 40h bin,Mapped from DIEESE 40h category; mapping documented in paper/tex/online_appendix.tex",Pesos .085/.269/.646 atribuídos a DIEESE/Table7 sem tabela verificável; V4039 habitual não mede horas contratadas.,"Manter pesos legados identificados como hipótese. PNAD: habitualV4039, efetivaV4039C, sem substituir por contratada. Principal mantém habitual integral; topcode44 é cenário separado.",data_intermediate/reprocessed/pnad_targets.json; data_intermediate/reprocessed/rais_targets.json,12d9625bafa72d1fbf5c762225ee9c9c12ef1fe6591ff6dc82091252b23a5a44,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_final\calibration_targets.csv
HOURS_SOURCE,Fonte e conceito de horas,revisao_exigida,data_final/calibration_targets.csv,13,"THETA_44,Hours bin weight: >=41h workers,0.646,proportion,""DIEESE 2024, Table 7 contracted-hours distribution"",Share of formal workers assigned to 44h bin,Mapped from DIEESE >=41h category; mapping documented in paper/tex/online_appendix.tex",Pesos .085/.269/.646 atribuídos a DIEESE/Table7 sem tabela verificável; V4039 habitual não mede horas contratadas.,"Manter pesos legados identificados como hipótese. PNAD: habitualV4039, efetivaV4039C, sem substituir por contratada. Principal mantém habitual integral; topcode44 é cenário separado.",data_intermediate/reprocessed/pnad_targets.json; data_intermediate/reprocessed/rais_targets.json,12d9625bafa72d1fbf5c762225ee9c9c12ef1fe6591ff6dc82091252b23a5a44,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_final\calibration_targets.csv
ETA_IDENTIFICATION,Eficiência informal,revisao_exigida,data_final/calibration_targets.csv,14,"ETA_I,Relative efficiency of informal labor,0.4,proportion,""La Porta & Shleifer (2014, JEP)"",Wage-ratio midpoint (informal/formal) approx 1/3 to 1/2,Theoretically consistent with CES marginal-product identification under competitive wage-taking","eta=.40 não é automaticamente razão salarial observada: a razão CES depende também de sigma,omega,quantidades e horas.",Rotular eta como hipótese condicionante; evitar afirmação de identificação estrutural correta apenas pela faixa salarial1/3–1/2.,src/model/ces_aggregator.py; docs/AUDITORIA_NUCLEO.md,12d9625bafa72d1fbf5c762225ee9c9c12ef1fe6591ff6dc82091252b23a5a44,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_final\calibration_targets.csv
EFFICIENCY_ANCHOR,Elasticidade e extrapolação,revisao_exigida,data_final/calibration_targets.csv,15,"E_Q,Hours-output elasticity at h_ref,0.6,elasticity,""Pencavel (2015, Economic Journal)"",Elasticity of output w.r.t. hours at reference formal hours,d ln(h*e(h))/d ln(h) at h_ref=42.24","E_Q=.6 é derivada de h*e(h), não deY agregado; pico40h e resposta abaixo do pico não são estimativas brasileiras identificadas.","Declarar âncora externaH_REF_EFFICIENCY=42,244h e hipóteses dos dois modos. Não recalibrar fadiga usando média abaixo do pico nem supor igualdade de resultados das duas calibrações acima40h.",src/model/efficiency.py; docs/AUDITORIA_NUCLEO.md,12d9625bafa72d1fbf5c762225ee9c9c12ef1fe6591ff6dc82091252b23a5a44,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_final\calibration_targets.csv
RAIS_SHARES,Participação formal por porte,revisao_exigida,data_final/calibration_targets.csv,16,"N_TOTAL,Total employment (normalized),0.59,normalized,""PNAD Continua, employment-to-population ratio"",""Baseline total employment (formal+informal), normalized"",Approximate employment-to-population ratio for working-age",59% para pequenas; subcategorias13%+19%=32%; nenhuma coincide com fonte oficial2022.,"RAIS2022: 20.793.602/52.790.864=39,3886374% de vínculos ativos em estabelecimentos de1–49; complemento60,6113626%. Não confundir com pessoas ou empresa consolidada.",data_intermediate/reprocessed/rais_targets.json; fonte MTE TABELA2 C87:D95,12d9625bafa72d1fbf5c762225ee9c9c12ef1fe6591ff6dc82091252b23a5a44,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_final\calibration_targets.csv
VINTAGE,"Trimestre, versão e universo",revisao_exigida,data_intermediate/pnad_targets.json,5,"""latest_quarter_name"": ""4º trimestre 2025"",","pnad_targets legado contém média2025=37,8% e2025T4=37,6%, mas setor/microdados manuscrito usam2024T4.","Declarar cada vintage. Principal empírico2024T4; versão do arquivoPNADC_042024_20250815 e pesoV1028. Não chamar37,8 e38,6001 de simples atualização de definição sem decompor vintage.",data_intermediate/pnad_targets.json; data_intermediate/reprocessed/manifest.json,f3ef59b66835b72d4d17c58b233d2a945ac78e5fc13a5de062aaeba8670b6e95,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_intermediate\pnad_targets.json
VINTAGE,"Trimestre, versão e universo",revisao_exigida,data_intermediate/pnad_targets.json,11,"""period"": ""1º trimestre 2025"",","pnad_targets legado contém média2025=37,8% e2025T4=37,6%, mas setor/microdados manuscrito usam2024T4.","Declarar cada vintage. Principal empírico2024T4; versão do arquivoPNADC_042024_20250815 e pesoV1028. Não chamar37,8 e38,6001 de simples atualização de definição sem decompor vintage.",data_intermediate/pnad_targets.json; data_intermediate/reprocessed/manifest.json,f3ef59b66835b72d4d17c58b233d2a945ac78e5fc13a5de062aaeba8670b6e95,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_intermediate\pnad_targets.json
VINTAGE,"Trimestre, versão e universo",revisao_exigida,data_intermediate/pnad_targets.json,15,"""period"": ""2º trimestre 2025"",","pnad_targets legado contém média2025=37,8% e2025T4=37,6%, mas setor/microdados manuscrito usam2024T4.","Declarar cada vintage. Principal empírico2024T4; versão do arquivoPNADC_042024_20250815 e pesoV1028. Não chamar37,8 e38,6001 de simples atualização de definição sem decompor vintage.",data_intermediate/pnad_targets.json; data_intermediate/reprocessed/manifest.json,f3ef59b66835b72d4d17c58b233d2a945ac78e5fc13a5de062aaeba8670b6e95,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_intermediate\pnad_targets.json
VINTAGE,"Trimestre, versão e universo",revisao_exigida,data_intermediate/pnad_targets.json,19,"""period"": ""3º trimestre 2025"",","pnad_targets legado contém média2025=37,8% e2025T4=37,6%, mas setor/microdados manuscrito usam2024T4.","Declarar cada vintage. Principal empírico2024T4; versão do arquivoPNADC_042024_20250815 e pesoV1028. Não chamar37,8 e38,6001 de simples atualização de definição sem decompor vintage.",data_intermediate/pnad_targets.json; data_intermediate/reprocessed/manifest.json,f3ef59b66835b72d4d17c58b233d2a945ac78e5fc13a5de062aaeba8670b6e95,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_intermediate\pnad_targets.json
VINTAGE,"Trimestre, versão e universo",revisao_exigida,data_intermediate/pnad_targets.json,23,"""period"": ""4º trimestre 2025"",","pnad_targets legado contém média2025=37,8% e2025T4=37,6%, mas setor/microdados manuscrito usam2024T4.","Declarar cada vintage. Principal empírico2024T4; versão do arquivoPNADC_042024_20250815 e pesoV1028. Não chamar37,8 e38,6001 de simples atualização de definição sem decompor vintage.",data_intermediate/pnad_targets.json; data_intermediate/reprocessed/manifest.json,f3ef59b66835b72d4d17c58b233d2a945ac78e5fc13a5de062aaeba8670b6e95,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_intermediate\pnad_targets.json
VINTAGE,"Trimestre, versão e universo",revisao_exigida,data_intermediate/pnad_targets.json,29,"""period"": ""1º trimestre 2025"",","pnad_targets legado contém média2025=37,8% e2025T4=37,6%, mas setor/microdados manuscrito usam2024T4.","Declarar cada vintage. Principal empírico2024T4; versão do arquivoPNADC_042024_20250815 e pesoV1028. Não chamar37,8 e38,6001 de simples atualização de definição sem decompor vintage.",data_intermediate/pnad_targets.json; data_intermediate/reprocessed/manifest.json,f3ef59b66835b72d4d17c58b233d2a945ac78e5fc13a5de062aaeba8670b6e95,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_intermediate\pnad_targets.json
VINTAGE,"Trimestre, versão e universo",revisao_exigida,data_intermediate/pnad_targets.json,33,"""period"": ""2º trimestre 2025"",","pnad_targets legado contém média2025=37,8% e2025T4=37,6%, mas setor/microdados manuscrito usam2024T4.","Declarar cada vintage. Principal empírico2024T4; versão do arquivoPNADC_042024_20250815 e pesoV1028. Não chamar37,8 e38,6001 de simples atualização de definição sem decompor vintage.",data_intermediate/pnad_targets.json; data_intermediate/reprocessed/manifest.json,f3ef59b66835b72d4d17c58b233d2a945ac78e5fc13a5de062aaeba8670b6e95,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_intermediate\pnad_targets.json
VINTAGE,"Trimestre, versão e universo",revisao_exigida,data_intermediate/pnad_targets.json,37,"""period"": ""3º trimestre 2025"",","pnad_targets legado contém média2025=37,8% e2025T4=37,6%, mas setor/microdados manuscrito usam2024T4.","Declarar cada vintage. Principal empírico2024T4; versão do arquivoPNADC_042024_20250815 e pesoV1028. Não chamar37,8 e38,6001 de simples atualização de definição sem decompor vintage.",data_intermediate/pnad_targets.json; data_intermediate/reprocessed/manifest.json,f3ef59b66835b72d4d17c58b233d2a945ac78e5fc13a5de062aaeba8670b6e95,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_intermediate\pnad_targets.json
VINTAGE,"Trimestre, versão e universo",revisao_exigida,data_intermediate/pnad_targets.json,41,"""period"": ""4º trimestre 2025"",","pnad_targets legado contém média2025=37,8% e2025T4=37,6%, mas setor/microdados manuscrito usam2024T4.","Declarar cada vintage. Principal empírico2024T4; versão do arquivoPNADC_042024_20250815 e pesoV1028. Não chamar37,8 e38,6001 de simples atualização de definição sem decompor vintage.",data_intermediate/pnad_targets.json; data_intermediate/reprocessed/manifest.json,f3ef59b66835b72d4d17c58b233d2a945ac78e5fc13a5de062aaeba8670b6e95,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_intermediate\pnad_targets.json
VINTAGE,"Trimestre, versão e universo",revisao_exigida,data_intermediate/pnad_targets.json,47,"""period"": ""1º trimestre 2025"",","pnad_targets legado contém média2025=37,8% e2025T4=37,6%, mas setor/microdados manuscrito usam2024T4.","Declarar cada vintage. Principal empírico2024T4; versão do arquivoPNADC_042024_20250815 e pesoV1028. Não chamar37,8 e38,6001 de simples atualização de definição sem decompor vintage.",data_intermediate/pnad_targets.json; data_intermediate/reprocessed/manifest.json,f3ef59b66835b72d4d17c58b233d2a945ac78e5fc13a5de062aaeba8670b6e95,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_intermediate\pnad_targets.json
VINTAGE,"Trimestre, versão e universo",revisao_exigida,data_intermediate/pnad_targets.json,51,"""period"": ""2º trimestre 2025"",","pnad_targets legado contém média2025=37,8% e2025T4=37,6%, mas setor/microdados manuscrito usam2024T4.","Declarar cada vintage. Principal empírico2024T4; versão do arquivoPNADC_042024_20250815 e pesoV1028. Não chamar37,8 e38,6001 de simples atualização de definição sem decompor vintage.",data_intermediate/pnad_targets.json; data_intermediate/reprocessed/manifest.json,f3ef59b66835b72d4d17c58b233d2a945ac78e5fc13a5de062aaeba8670b6e95,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\data_intermediate\pnad_targets.json
